player_id,name,position,rookie,jerseyNumber,teamCode,GP,GWG,G,S,Sh%,A,PTS,PTS/GP,+/-,PIM,PIM/GP,PPG,PPA,SHG,SHA,SG,rank,lastName,firstName,playerName,teamId,teamLogo,season,league,seasonName,seasonStartYear,seasonEndYear,scraped_at
23380,"Thériault, Édouard",D,1,0,Rou,4,0,0,2,0,1,1,0.25,-1,2,0.5,0,0,0,0,0,450,Thériault,Édouard,"Thériault, Édouard",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23366,"Michaud, Bastien",D,1,0,Que,5,0,0,8,0,1,1,0.2,0,0,0,0,0,0,0,0,451,Michaud,Bastien,"Michaud, Bastien",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23485,"Kailher, Owen",C,1,0,Rim,6,0,0,10,0,1,1,0.17,-8,2,0.33,0,0,0,0,0,452,Kailher,Owen,"Kailher, Owen",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19833,"Parent, Isaiah",RW,0,93,Gat,6,0,0,11,0,1,1,0.17,-1,0,0,0,0,0,0,0,453,Parent,Isaiah,"Parent, Isaiah",12,https://assets.leaguestat.com/lhjmq/logos/50x50/12.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20467,"Quinn, Logan",D,0,6,Cap,6,0,0,2,0,1,1,0.17,0,2,0.33,0,0,0,0,0,454,Quinn,Logan,"Quinn, Logan",3,https://assets.leaguestat.com/lhjmq/logos/3.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21474,"Huot, Samuel",RW,1,0,Que,7,0,0,7,0,1,1,0.14,-2,0,0,0,0,0,0,0,455,Huot,Samuel,"Huot, Samuel",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21555,"Levasseur, Alex",C,1,46,Gat,9,0,0,5,0,1,1,0.11,-2,2,0.22,0,0,0,0,0,456,Levasseur,Alex,"Levasseur, Alex",12,https://assets.leaguestat.com/lhjmq/logos/50x50/12.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20373,"Carter, Jack",G,1,27,Cha,10,0,0,0,0,1,1,0.1,0,2,0.2,0,1,0,0,0,457,Carter,Jack,"Carter, Jack",7,https://assets.leaguestat.com/lhjmq/logos/7.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23993,"Chen, Daniel",D,0,8,Cha,10,0,0,4,0,1,1,0.1,-2,6,0.6,0,1,0,0,0,458,Chen,Daniel,"Chen, Daniel",7,https://assets.leaguestat.com/lhjmq/logos/7.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19556,"Langevin, Mathis",G,0,31,Rim,10,0,0,0,0,1,1,0.1,0,0,0,0,0,0,0,0,459,Langevin,Mathis,"Langevin, Mathis",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23341,"Landry, Clément",D,1,44,Gat,11,0,0,5,0,1,1,0.09,-5,6,0.55,0,0,0,0,0,460,Landry,Clément,"Landry, Clément",12,https://assets.leaguestat.com/lhjmq/logos/50x50/12.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21834,"Anderson, Chase",G,0,70,NFL,12,0,0,0,0,1,1,0.08,0,0,0,0,0,0,0,0,461,Anderson,Chase,"Anderson, Chase",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
24099,"Caulfield, Samuel",G,0,37,BaC,14,0,0,0,0,1,1,0.07,0,11,0.79,0,0,0,0,0,462,Caulfield,Samuel,"Caulfield, Samuel",16,https://assets.leaguestat.com/lhjmq/logos/16.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21319,"Bourdeau, Alain",D,1,5,Vic,15,0,0,6,0,1,1,0.07,-4,7,0.47,0,0,0,0,0,463,Bourdeau,Alain,"Bourdeau, Alain",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19654,"Fontaine, Samuel",LW,0,28,Que,15,0,0,15,0,1,1,0.07,0,4,0.27,0,1,0,0,0,464,Fontaine,Samuel,"Fontaine, Samuel",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21412,"Leroux, Charles-Isaac",D,1,17,BLB,16,0,0,8,0,1,1,0.06,-4,6,0.38,0,0,0,0,0,465,Leroux,Charles-Isaac,"Leroux, Charles-Isaac",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20244,"Michaud, Zackarie",C,1,93,Gat,16,0,0,25,0,1,1,0.06,-5,0,0,0,0,0,0,0,466,Michaud,Zackarie,"Michaud, Zackarie",12,https://assets.leaguestat.com/lhjmq/logos/50x50/12.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19607,"Wood, Tyler",C,0,11,NFL,16,0,0,8,0,1,1,0.06,-6,11,0.69,0,0,0,0,0,467,Wood,Tyler,"Wood, Tyler",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20256,"Gladu, Vincent",G,0,31,Rim,19,0,0,0,0,1,1,0.05,0,0,0,0,0,0,0,0,468,Gladu,Vincent,"Gladu, Vincent",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19608,"Robinson, Justin",G,0,0,Mon,19,0,0,0,0,1,1,0.05,0,0,0,0,0,0,0,0,469,Robinson,Justin,"Robinson, Justin",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21396,"Evans, Jace",C,1,22,Rou,20,0,0,12,0,1,1,0.05,-5,4,0.2,0,0,0,0,0,470,Evans,Jace,"Evans, Jace",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21649,"Lapointe, Maxime",D,0,2,BaC,21,0,0,20,0,1,1,0.05,-5,15,0.71,0,0,0,0,0,471,Lapointe,Maxime,"Lapointe, Maxime",16,https://assets.leaguestat.com/lhjmq/logos/16.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21367,"Moreau, Vincent",G,1,31,VdO,22,0,0,0,0,1,1,0.05,0,0,0,0,0,0,0,0,472,Moreau,Vincent,"Moreau, Vincent",15,https://assets.leaguestat.com/lhjmq/logos/15.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21301,"Proulx, Antoine",G,1,35,NFL,26,0,0,0,0,1,1,0.04,0,0,0,0,0,0,0,0,473,Proulx,Antoine,"Proulx, Antoine",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20345,"Duguay, Elliott",D,0,24,Rou,27,0,0,22,0,1,1,0.04,-8,16,0.59,0,0,0,0,0,474,Duguay,Elliott,"Duguay, Elliott",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21311,"Déniger, Patrick",G,1,33,Que,30,0,0,0,0,1,1,0.03,0,0,0,0,0,0,0,0,475,Déniger,Patrick,"Déniger, Patrick",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19516,"D'Aigle, Gabriel",G,0,20,Vic,39,0,0,0,0,1,1,0.03,0,0,0,0,0,0,0,0,476,D'Aigle,Gabriel,"D'Aigle, Gabriel",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23734,"Radkov, Arseni",G,1,31,SNB,40,0,0,0,0,1,1,0.03,0,7,0.18,0,0,0,0,0,477,Radkov,Arseni,"Radkov, Arseni",8,https://assets.leaguestat.com/lhjmq/logos/50x50/8_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19106,"Fernandez, Mathys",G,0,29,Sha,42,0,0,0,0,1,1,0.02,0,0,0,0,0,0,1,0,478,Fernandez,Mathys,"Fernandez, Mathys",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20239,"Labbé, Kyan",G,0,30,She,45,0,0,0,0,1,1,0.02,0,4,0.09,0,0,0,0,0,479,Labbé,Kyan,"Labbé, Kyan",60,https://assets.leaguestat.com/lhjmq/logos/50x50/60.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
22092,"Guimond, Rudy",G,0,25,Mon,50,0,0,0,0,1,1,0.02,0,4,0.08,0,0,0,0,0,480,Guimond,Rudy,"Guimond, Rudy",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23353,"Berthiaume, Sam",G,1,0,Cap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,Berthiaume,Sam,"Berthiaume, Sam",3,https://assets.leaguestat.com/lhjmq/logos/3.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23605,"Boulianne, Colin",C,1,0,Que,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,Boulianne,Colin,"Boulianne, Colin",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20393,"Bradley, Hudson",G,1,0,Cha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,Bradley,Hudson,"Bradley, Hudson",7,https://assets.leaguestat.com/lhjmq/logos/7.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21462,"Brisebois, Frédérik",C,1,0,Rim,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,484,Brisebois,Frédérik,"Brisebois, Frédérik",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20399,"Charbonneau, Luka",G,0,0,Vic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,Charbonneau,Luka,"Charbonneau, Luka",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21381,"Cloutier, Alexis",G,1,0,BaC,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,486,Cloutier,Alexis,"Cloutier, Alexis",16,https://assets.leaguestat.com/lhjmq/logos/16.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21434,"Drolet, Emrik",D,1,0,Que,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,487,Drolet,Emrik,"Drolet, Emrik",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23481,"Dubuc, Timothy",G,1,0,Que,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,Dubuc,Timothy,"Dubuc, Timothy",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23360,"Dupré, Raphaël",RW,1,0,She,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,489,Dupré,Raphaël,"Dupré, Raphaël",60,https://assets.leaguestat.com/lhjmq/logos/50x50/60.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21493,"Fréchette, Ludovic",D,1,0,Sha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,Fréchette,Ludovic,"Fréchette, Ludovic",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21457,"Hamel, Maxim",G,1,0,Gat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,Hamel,Maxim,"Hamel, Maxim",12,https://assets.leaguestat.com/lhjmq/logos/50x50/12.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
24073,"Hennessy, Case",D,1,0,Gat,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,492,Hennessy,Case,"Hennessy, Case",12,https://assets.leaguestat.com/lhjmq/logos/50x50/12.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20605,"Langlois, Félix",G,0,0,Vic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,Langlois,Félix,"Langlois, Félix",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23401,"Levy, Noah",D,1,0,Cap,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,494,Levy,Noah,"Levy, Noah",3,https://assets.leaguestat.com/lhjmq/logos/3.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21424,"Lovett, Ian",C,1,0,Sha,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,495,Lovett,Ian,"Lovett, Ian",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23357,"MacPherson, Jase",G,1,0,SNB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,MacPherson,Jase,"MacPherson, Jase",8,https://assets.leaguestat.com/lhjmq/logos/50x50/8_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21350,"Panneton, Mathys",D,1,0,Vic,1,0,0,1,0,0,0,0,-2,0,0,0,0,0,0,0,497,Panneton,Mathys,"Panneton, Mathys",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
24096,"Peterson, Alexandre",C,1,0,Rim,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,498,Peterson,Alexandre,"Peterson, Alexandre",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23434,"Poupart, Joseph",G,1,0,BaC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,Poupart,Joseph,"Poupart, Joseph",16,https://assets.leaguestat.com/lhjmq/logos/16.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23925,"Prévost, Thomas",D,1,0,She,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,Prévost,Thomas,"Prévost, Thomas",60,https://assets.leaguestat.com/lhjmq/logos/50x50/60.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23446,"Renaud, Cole",LW,1,0,SNB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,Renaud,Cole,"Renaud, Cole",8,https://assets.leaguestat.com/lhjmq/logos/50x50/8_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21386,"Sass, Jacob",G,1,0,BLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,Sass,Jacob,"Sass, Jacob",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23441,"Seaman, Jacob",D,1,0,BLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,Seaman,Jacob,"Seaman, Jacob",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21548,"Shaw, Jordan",RW,1,0,Hal,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,504,Shaw,Jordan,"Shaw, Jordan",5,https://assets.leaguestat.com/lhjmq/logos/5_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23634,"Simons, Shayle",D,1,0,Dru,1,0,0,2,0,0,0,0,1,2,2,0,0,0,0,0,505,Simons,Shayle,"Simons, Shayle",14,https://assets.leaguestat.com/lhjmq/logos/50x50/14.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23428,"Sullivan, Tyler",D,1,0,Rou,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,Sullivan,Tyler,"Sullivan, Tyler",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23495,"Vachon, Félix",LW,1,0,Que,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,507,Vachon,Félix,"Vachon, Félix",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
24195,"Wingfield, Jacob",RW,0,17,Mon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,Wingfield,Jacob,"Wingfield, Jacob",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21417,"Cook, Mason",D,1,0,Cap,2,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,509,Cook,Mason,"Cook, Mason",3,https://assets.leaguestat.com/lhjmq/logos/3.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20305,"Cormier, Simon",G,1,0,BaC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,Cormier,Simon,"Cormier, Simon",16,https://assets.leaguestat.com/lhjmq/logos/16.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21394,"Côté, Malyk",C,1,0,BLB,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,511,Côté,Malyk,"Côté, Malyk",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23390,"Covelluzzi, Joseph",RW,1,0,NFL,2,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,512,Covelluzzi,Joseph,"Covelluzzi, Joseph",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19569,"Doucet, Alexis",RW,0,0,She,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,513,Doucet,Alexis,"Doucet, Alexis",60,https://assets.leaguestat.com/lhjmq/logos/50x50/60.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23386,"Dunlap, Jesse",D,1,0,SNB,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,514,Dunlap,Jesse,"Dunlap, Jesse",8,https://assets.leaguestat.com/lhjmq/logos/50x50/8_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20499,"Fletcher, Ryan",D,0,0,Hal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,Fletcher,Ryan,"Fletcher, Ryan",5,https://assets.leaguestat.com/lhjmq/logos/5_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21310,"Gauthier, Léo",RW,1,0,BaC,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,516,Gauthier,Léo,"Gauthier, Léo",16,https://assets.leaguestat.com/lhjmq/logos/16.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23393,"Guay, Louis-Félix",D,1,0,Vic,2,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,517,Guay,Louis-Félix,"Guay, Louis-Félix",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
22093,"Haynes, Connor",C,0,26,Chi,2,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,518,Haynes,Connor,"Haynes, Connor",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23336,"MacLean, Phenwick",C,1,0,NFL,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,519,MacLean,Phenwick,"MacLean, Phenwick",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23539,"Mchale, Owen",LW,1,0,Chi,2,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,520,Mchale,Owen,"Mchale, Owen",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21468,"Molloy, Brody",C,1,0,BaC,2,0,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,521,Molloy,Brody,"Molloy, Brody",16,https://assets.leaguestat.com/lhjmq/logos/16.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21395,"Noiseux, Yoan",C,1,0,BLB,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,522,Noiseux,Yoan,"Noiseux, Yoan",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21387,"Shearer, Will",RW,1,0,NFL,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,523,Shearer,Will,"Shearer, Will",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21480,"St-Cyr, Jacob",G,1,38,Rim,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,St-Cyr,Jacob,"St-Cyr, Jacob",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21448,"Stasi, Luca",LW,1,0,BLB,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,525,Stasi,Luca,"Stasi, Luca",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23497,"Turcot, Jérémy",C,1,0,Rim,2,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,526,Turcot,Jérémy,"Turcot, Jérémy",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23461,"Vigneault, Justin",G,1,0,Rim,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,527,Vigneault,Justin,"Vigneault, Justin",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
22014,"Bacon, Olivier",G,0,0,Mon,3,0,0,0,0,0,0,0,0,2,0.67,0,0,0,0,0,528,Bacon,Olivier,"Bacon, Olivier",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20312,"Gravel, Théo",C,1,0,Vic,3,0,0,2,0,0,0,0,-2,0,0,0,0,0,0,0,529,Gravel,Théo,"Gravel, Théo",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23431,"Labranche, Jacob",D,1,0,BaC,3,0,0,1,0,0,0,0,-5,7,2.33,0,0,0,0,0,530,Labranche,Jacob,"Labranche, Jacob",16,https://assets.leaguestat.com/lhjmq/logos/16.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
24070,"Marineau, Nathan",D,1,0,Rou,3,0,0,3,0,0,0,0,-2,0,0,0,0,0,0,0,531,Marineau,Nathan,"Marineau, Nathan",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23603,"Martin, Lucas",C,1,0,VdO,3,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,532,Martin,Lucas,"Martin, Lucas",15,https://assets.leaguestat.com/lhjmq/logos/15.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20530,"Milota, Jakub",G,0,31,BLB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,Milota,Jakub,"Milota, Jakub",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21302,"Rousseau, Jayden",C,0,17,Que,3,0,0,3,0,0,0,0,-3,2,0.67,0,0,0,0,0,534,Rousseau,Jayden,"Rousseau, Jayden",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23394,"Schnarr, Dominic",RW,1,0,VdO,3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,535,Schnarr,Dominic,"Schnarr, Dominic",15,https://assets.leaguestat.com/lhjmq/logos/15.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20557,"Bernier, Alex",LW,0,0,Que,4,0,0,1,0,0,0,0,-1,4,1,0,0,0,0,0,536,Bernier,Alex,"Bernier, Alex",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23465,"Boulet, Charles-Étienne",LW,1,0,Rou,4,0,0,1,0,0,0,0,1,2,0.5,0,0,0,0,0,537,Boulet,Charles-Étienne,"Boulet, Charles-Étienne",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
